
       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.5578110346805306, shift=array([5.57811035, 0.28720223, 1.48503288])), candidate_index=45, candidate_x=array([5.49916989, 0.06733335, 1.41610595]), index=45, x=array([5.49916989, 0.06733335, 1.41610595]), fval=0.574876799711892, rho=1.2180539743075331, accepted=True, new_indices=array([33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44]), old_indices_used=array([28, 29, 32]), old_indices_discarded=array([], dtype=int32), step_length=0.03493560557119265, relative_step_length=1.0020771451020423, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([5.49916989, 0.06733335, 1.41610595]), radius=0.06972637933506633, bounds=Bounds(lower=array([1.1e+00, 1.0e-03, 0.0e+00]), upper=array([20.,  1., 10.]))), model_indices=array([29, 33, 34, 35, 36, 37, 38, 39, 40, 43, 44, 45]), model=ScalarModel(intercept=0.5795846393276741, linear_terms=array([ 0.01131613, -0.06833066,  0.00413676]), square_terms=array([[ 0.00094273, -0.00493686, -0.00053087],
       [-0.00493686,  0.37235412,  0.01045558],
       [-0.00053087,  0.01045558,  0.0006003 ]]), scale=array([0.05619918, 0.05619918, 0.05619918]), shift=array([5.49916989, 0.06733335, 1.41610595])), vector_model=VectorModel(intercepts=array([ 0.06804174,  0.15935095,  0.17636987,  0.20868049,  0.22334606,
        0.2266271 ,  0.2211764 ,  0.14094163, -0.03264178, -0.05911334,
       -0.43629369, -0.47085975, -0.1802553 , -0.11814112, -0.07975145,
       -0.04930993,  0.00456554]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.5578110346805306, shift=array([5.57811035, 0.28720223, 1.48503288])), candidate_index=46, candidate_x=array([5.44297071, 0.07938779, 1.35990677]), index=46, x=array([5.44297071, 0.07938779, 1.35990677]), fval=0.5578671937476223, rho=0.7564222745171049, accepted=True, new_indices=array([], dtype=int32), old_indices_used=array([29, 33, 34, 35, 36, 37, 38, 39, 40, 43, 44, 45]), old_indices_discarded=array([ 0, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32,
       41, 42]), step_length=0.08038660002775465, relative_step_length=1.1528864798996834, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([5.44297071, 0.07938779, 1.35990677]), radius=0.13945275867013265, bounds=Bounds(lower=array([1.1e+00, 1.0e-03, 0.0e+00]), upper=array([20.,  1., 10.]))), model_indices=array([29, 31, 33, 34, 36, 37, 38, 39, 43, 44, 45, 46]), model=ScalarModel(intercept=2.009893047235449, linear_terms=array([-1.77643877, -8.99284628, -5.56856692]), square_terms=array([[ 1.10571021,  5.48308179,  3.42109857],
       [ 5.48308179, 27.28690822, 17.02541835],
       [ 3.42109857, 17.02541835, 10.63026891]]), scale=array([0.11239836, 0.09539308, 0.11239836]), shift=array([5.44297071, 0.09639308, 1.35990677])), vector_model=VectorModel(intercepts=array([ 0.06804174,  0.15935095,  0.17636987,  0.20868049,  0.22334606,
        0.2266271 ,  0.2211764 ,  0.14094163, -0.03264178, -0.05911334,
       -0.43629369, -0.47085975, -0.1802553 , -0.11814112, -0.07975145,
       -0.04930993,  0.00456554]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.5578110346805306, shift=array([5.57811035, 0.28720223, 1.48503288])), candidate_index=47, candidate_x=array([5.33057235, 0.19178616, 1.30037323]), index=46, x=array([5.44297071, 0.07938779, 1.35990677]), fval=0.5578671937476223, rho=-0.040581151507789834, accepted=False, new_indices=array([], dtype=int32), old_indices_used=array([29, 31, 33, 34, 36, 37, 38, 39, 43, 44, 45, 46]), old_indices_discarded=array([ 0,  1,  8, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25,
       26, 27, 28, 30, 32, 35, 40, 41, 42]), step_length=0.0, relative_step_length=0.0, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([5.44297071, 0.07938779, 1.35990677]), radius=0.06972637933506633, bounds=Bounds(lower=array([1.1e+00, 1.0e-03, 0.0e+00]), upper=array([20.,  1., 10.]))), model_indices=array([29, 31, 33, 34, 36, 37, 39, 40, 41, 42, 45, 46]), model=ScalarModel(intercept=4.328887430097733, linear_terms=array([ -3.1507924 , -10.50038364,  -4.74120526]), square_terms=array([[ 1.32941428,  4.38611923,  1.98991193],
       [ 4.38611923, 14.49488723,  6.57428466],
       [ 1.98991193,  6.57428466,  2.98373917]]), scale=0.06972637933506633, shift=array([5.44297071, 0.07938779, 1.35990677])), vector_model=VectorModel(intercepts=array([ 0.06804174,  0.15935095,  0.17636987,  0.20868049,  0.22334606,
        0.2266271 ,  0.2211764 ,  0.14094163, -0.03264178, -0.05911334,
       -0.43629369, -0.47085975, -0.1802553 , -0.11814112, -0.07975145,
       -0.04930993,  0.00456554]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.5578110346805306, shift=array([5.57811035, 0.28720223, 1.48503288])), candidate_index=48, candidate_x=array([5.4138648 , 0.14326734, 1.34949259]), index=46, x=array([5.44297071, 0.07938779, 1.35990677]), fval=0.5578671937476223, rho=-0.024535025919935338, accepted=False, new_indices=array([], dtype=int32), old_indices_used=array([29, 31, 33, 34, 36, 37, 39, 40, 41, 42, 45, 46]), old_indices_discarded=array([ 0, 10, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 32,
       35, 38, 43, 44, 47]), step_length=0.0, relative_step_length=0.0, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([5.44297071, 0.07938779, 1.35990677]), radius=0.03486318966753316, bounds=Bounds(lower=array([1.1e+00, 1.0e-03, 0.0e+00]), upper=array([20.,  1., 10.]))), model_indices=array([29, 31, 33, 36, 37, 39, 40, 41, 42, 45, 46, 48]), model=ScalarModel(intercept=3.883950820139595, linear_terms=array([-1.21356369, -5.6298808 , -2.6855298 ]), square_terms=array([[0.22389175, 1.02954643, 0.49256723],
       [1.02954643, 4.74208249, 2.26907912],
       [0.49256723, 2.26907912, 1.0860596 ]]), scale=0.03486318966753316, shift=array([5.44297071, 0.07938779, 1.35990677])), vector_model=VectorModel(intercepts=array([ 0.06804174,  0.15935095,  0.17636987,  0.20868049,  0.22334606,
        0.2266271 ,  0.2211764 ,  0.14094163, -0.03264178, -0.05911334,
       -0.43629369, -0.47085975, -0.1802553 , -0.11814112, -0.07975145,
       -0.04930993,  0.00456554]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.5578110346805306, shift=array([5.57811035, 0.28720223, 1.48503288])), candidate_index=49, candidate_x=array([5.43741745, 0.11379889, 1.36059931]), index=46, x=array([5.44297071, 0.07938779, 1.35990677]), fval=0.5578671937476223, rho=-0.01653153721042698, accepted=False, new_indices=array([], dtype=int32), old_indices_used=array([29, 31, 33, 36, 37, 39, 40, 41, 42, 45, 46, 48]), old_indices_discarded=array([32, 34, 35, 38, 43, 44, 47]), step_length=0.0, relative_step_length=0.0, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([5.44297071, 0.07938779, 1.35990677]), radius=0.01743159483376658, bounds=Bounds(lower=array([1.1e+00, 1.0e-03, 0.0e+00]), upper=array([20.,  1., 10.]))), model_indices=array([39, 42, 45, 46, 48, 49]), model=ScalarModel(intercept=0.5589131243229392, linear_terms=array([ 0.00866352,  0.01153136, -0.00474486]), square_terms=array([[ 0.00738858,  0.01046808, -0.00899038],
       [ 0.01046808,  0.01511782, -0.01280752],
       [-0.00899038, -0.01280752,  0.01098987]]), scale=0.01743159483376658, shift=array([5.44297071, 0.07938779, 1.35990677])), vector_model=VectorModel(intercepts=array([ 0.06804174,  0.15935095,  0.17636987,  0.20868049,  0.22334606,
        0.2266271 ,  0.2211764 ,  0.14094163, -0.03264178, -0.05911334,
       -0.43629369, -0.47085975, -0.1802553 , -0.11814112, -0.07975145,
       -0.04930993,  0.00456554]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.5578110346805306, shift=array([5.57811035, 0.28720223, 1.48503288])), candidate_index=50, candidate_x=array([5.43297619, 0.06849882, 1.35057131]), index=50, x=array([5.43297619, 0.06849882, 1.35057131]), fval=0.5540466497125799, rho=0.5317071122592911, accepted=True, new_indices=array([], dtype=int32), old_indices_used=array([39, 42, 45, 46, 48, 49]), old_indices_discarded=array([], dtype=int32), step_length=0.01748173063267715, relative_step_length=1.0028761452631663, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([5.43297619, 0.06849882, 1.35057131]), radius=0.03486318966753316, bounds=Bounds(lower=array([1.1e+00, 1.0e-03, 0.0e+00]), upper=array([20.,  1., 10.]))), model_indices=array([31, 33, 36, 37, 39, 41, 42, 45, 46, 48, 49, 50]), model=ScalarModel(intercept=4.96199614925621, linear_terms=array([-2.51514508, -7.03589466, -1.35021888]), square_terms=array([[0.72268752, 2.01100056, 0.38705451],
       [2.01100056, 5.59976726, 1.07808319],
       [0.38705451, 1.07808319, 0.20771741]]), scale=0.03486318966753316, shift=array([5.43297619, 0.06849882, 1.35057131])), vector_model=VectorModel(intercepts=array([ 0.06804174,  0.15935095,  0.17636987,  0.20868049,  0.22334606,
        0.2266271 ,  0.2211764 ,  0.14094163, -0.03264178, -0.05911334,
       -0.43629369, -0.47085975, -0.1802553 , -0.11814112, -0.07975145,
       -0.04930993,  0.00456554]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.5578110346805306, shift=array([5.57811035, 0.28720223, 1.48503288])), candidate_index=51, candidate_x=array([5.42939631, 0.10241489, 1.34333756]), index=50, x=array([5.43297619, 0.06849882, 1.35057131]), fval=0.5540466497125799, rho=-0.008176070442508001, accepted=False, new_indices=array([], dtype=int32), old_indices_used=array([31, 33, 36, 37, 39, 41, 42, 45, 46, 48, 49, 50]), old_indices_discarded=array([29, 32, 34, 35, 38, 40, 43, 44, 47]), step_length=0.0, relative_step_length=0.0, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([5.43297619, 0.06849882, 1.35057131]), radius=0.01743159483376658, bounds=Bounds(lower=array([1.1e+00, 1.0e-03, 0.0e+00]), upper=array([20.,  1., 10.]))), model_indices=array([31, 46, 48, 49, 50, 51]), model=ScalarModel(intercept=2.579534976493235, linear_terms=array([-4.99693616, -2.43749775, -0.92267406]), square_terms=array([[6.15128345, 2.99667061, 1.14531743],
       [2.99667061, 1.45990948, 0.55788773],
       [1.14531743, 0.55788773, 0.21351099]]), scale=0.01743159483376658, shift=array([5.43297619, 0.06849882, 1.35057131])), vector_model=VectorModel(intercepts=array([ 0.06804174,  0.15935095,  0.17636987,  0.20868049,  0.22334606,
        0.2266271 ,  0.2211764 ,  0.14094163, -0.03264178, -0.05911334,
       -0.43629369, -0.47085975, -0.1802553 , -0.11814112, -0.07975145,
       -0.04930993,  0.00456554]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.5578110346805306, shift=array([5.57811035, 0.28720223, 1.48503288])), candidate_index=52, candidate_x=array([5.44394889, 0.07873825, 1.34079443]), index=50, x=array([5.43297619, 0.06849882, 1.35057131]), fval=0.5540466497125799, rho=-0.00035555752518039743, accepted=False, new_indices=array([], dtype=int32), old_indices_used=array([31, 46, 48, 49, 50, 51]), old_indices_discarded=array([], dtype=int32), step_length=0.0, relative_step_length=0.0, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([5.43297619, 0.06849882, 1.35057131]), radius=0.00871579741688329, bounds=Bounds(lower=array([1.1e+00, 1.0e-03, 0.0e+00]), upper=array([20.,  1., 10.]))), model_indices=array([46, 50, 51, 52]), model=ScalarModel(intercept=0.5540466497125806, linear_terms=array([-1.45528468e-05, -5.76031667e-03,  4.80421015e-04]), square_terms=array([[5.47954986e-04, 2.01739526e-03, 1.32260060e-04],
       [2.01739526e-03, 8.05784842e-03, 5.88946798e-04],
       [1.32260060e-04, 5.88946798e-04, 5.17899337e-05]]), scale=0.00871579741688329, shift=array([5.43297619, 0.06849882, 1.35057131])), vector_model=VectorModel(intercepts=array([ 0.06804174,  0.15935095,  0.17636987,  0.20868049,  0.22334606,
        0.2266271 ,  0.2211764 ,  0.14094163, -0.03264178, -0.05911334,
       -0.43629369, -0.47085975, -0.1802553 , -0.11814112, -0.07975145,
       -0.04930993,  0.00456554]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.5578110346805306, shift=array([5.57811035, 0.28720223, 1.48503288])), candidate_index=53, candidate_x=array([5.42798194, 0.07479413, 1.34680677]), index=53, x=array([5.42798194, 0.07479413, 1.34680677]), fval=0.5505462766832107, rho=1.1115643618908895, accepted=True, new_indices=array([], dtype=int32), old_indices_used=array([46, 50, 51, 52]), old_indices_discarded=array([], dtype=int32), step_length=0.008873846951836215, relative_step_length=1.0181336861555281, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([5.42798194, 0.07479413, 1.34680677]), radius=0.01743159483376658, bounds=Bounds(lower=array([1.1e+00, 1.0e-03, 0.0e+00]), upper=array([20.,  1., 10.]))), model_indices=array([31, 46, 48, 49, 50, 51, 52, 53]), model=ScalarModel(intercept=2.469117865285424, linear_terms=array([-4.2427388 , -2.14093358, -1.7396718 ]), square_terms=array([[4.69164793, 2.36255849, 1.9259204 ],
       [2.36255849, 1.18979663, 0.96984551],
       [1.9259204 , 0.96984551, 0.79068101]]), scale=0.01743159483376658, shift=array([5.42798194, 0.07479413, 1.34680677])), vector_model=VectorModel(intercepts=array([ 0.06804174,  0.15935095,  0.17636987,  0.20868049,  0.22334606,
