        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.5307349541206784, shift=array([5.30734954, 0.93445248, 0.36558505])), candidate_index=34, candidate_x=array([5.27109719, 0.9115377 , 0.40152597]), index=32, x=array([5.20471692, 0.90956403, 0.40452053]), fval=0.5034798213537657, rho=-1.2562699399282555, accepted=False, new_indices=array([], dtype=int32), old_indices_used=array([ 0, 17, 18, 19, 21, 24, 25, 26, 29, 30, 31, 32]), old_indices_discarded=array([15, 16, 20, 22, 23, 27, 28, 33]), step_length=0.0, relative_step_length=0.0, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([5.20471692, 0.90956403, 0.40452053]), radius=0.0331709346325424, bounds=Bounds(lower=array([1.1 , 0.5 , 0.01]), upper=array([20.  ,  1.1 ,  0.99]))), model_indices=array([ 0, 17, 18, 19, 24, 25, 26, 29, 30, 31, 32, 34]), model=ScalarModel(intercept=0.5039903255463879, linear_terms=array([-0.00257708, -0.04770396, -0.01476075]), square_terms=array([[4.03302587e-04, 1.33556111e-02, 4.92102530e-03],
       [1.33556111e-02, 4.88422458e-01, 1.69591259e-01],
       [4.92102530e-03, 1.69591259e-01, 6.15454698e-02]]), scale=0.0331709346325424, shift=array([5.20471692, 0.90956403, 0.40452053])), vector_model=VectorModel(intercepts=array([ 0.03753593,  0.08052461,  0.08415244,  0.12728071,  0.1729229 ,
        0.21820962,  0.25877868,  0.16107954,  0.03626508,  0.06729048,
       -0.26124942, -0.26958532, -0.23223982, -0.18618157, -0.16883599,
       -0.17128302, -0.16726259]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.5307349541206784, shift=array([5.30734954, 0.93445248, 0.36558505])), candidate_index=35, candidate_x=array([5.23631337, 0.91739518, 0.38874222]), index=32, x=array([5.20471692, 0.90956403, 0.40452053]), fval=0.5034798213537657, rho=-0.335039988007608, accepted=False, new_indices=array([], dtype=int32), old_indices_used=array([ 0, 17, 18, 19, 24, 25, 26, 29, 30, 31, 32, 34]), old_indices_discarded=array([20, 21, 22, 23, 27, 28, 33]), step_length=0.0, relative_step_length=0.0, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([5.20471692, 0.90956403, 0.40452053]), radius=0.0165854673162712, bounds=Bounds(lower=array([1.1 , 0.5 , 0.01]), upper=array([20.  ,  1.1 ,  0.99]))), model_indices=array([17, 18, 31, 32, 34, 35]), model=ScalarModel(intercept=0.5034863849688356, linear_terms=array([ 0.00141417, -0.0189197 , -0.00742567]), square_terms=array([[ 1.05181828e-05, -2.38442988e-04, -3.55824604e-05],
       [-2.38442988e-04,  1.34119808e-01,  5.36728274e-02],
       [-3.55824604e-05,  5.36728274e-02,  2.20991231e-02]]), scale=0.0165854673162712, shift=array([5.20471692, 0.90956403, 0.40452053])), vector_model=VectorModel(intercepts=array([ 0.03753593,  0.08052461,  0.08415244,  0.12728071,  0.1729229 ,
        0.21820962,  0.25877868,  0.16107954,  0.03626508,  0.06729048,
       -0.26124942, -0.26958532, -0.23223982, -0.18618157, -0.16883599,
       -0.17128302, -0.16726259]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.5307349541206784, shift=array([5.30734954, 0.93445248, 0.36558505])), candidate_index=36, candidate_x=array([5.18793747, 0.9118821 , 0.40444139]), index=36, x=array([5.18793747, 0.9118821 , 0.40444139]), fval=0.5005536784088561, rho=1.0733252649079703, accepted=True, new_indices=array([], dtype=int32), old_indices_used=array([17, 18, 31, 32, 34, 35]), old_indices_discarded=array([], dtype=int32), step_length=0.016938999928804724, relative_step_length=1.021315806530618, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([5.18793747, 0.9118821 , 0.40444139]), radius=0.0331709346325424, bounds=Bounds(lower=array([1.1 , 0.5 , 0.01]), upper=array([20.  ,  1.1 ,  0.99]))), model_indices=array([ 0, 17, 18, 24, 25, 26, 29, 31, 32, 34, 35, 36]), model=ScalarModel(intercept=0.5027552588253411, linear_terms=array([-0.00066167, -0.00398496, -0.00061423]), square_terms=array([[2.14909533e-04, 7.97863494e-03, 3.15892062e-03],
       [7.97863494e-03, 3.56373135e-01, 1.28751062e-01],
       [3.15892062e-03, 1.28751062e-01, 4.91510979e-02]]), scale=0.0331709346325424, shift=array([5.18793747, 0.9118821 , 0.40444139])), vector_model=VectorModel(intercepts=array([ 0.03753593,  0.08052461,  0.08415244,  0.12728071,  0.1729229 ,
        0.21820962,  0.25877868,  0.16107954,  0.03626508,  0.06729048,
       -0.26124942, -0.26958532, -0.23223982, -0.18618157, -0.16883599,
       -0.17128302, -0.16726259]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.5307349541206784, shift=array([5.30734954, 0.93445248, 0.36558505])), candidate_index=37, candidate_x=array([5.22010453, 0.91542539, 0.39364929]), index=36, x=array([5.18793747, 0.9118821 , 0.40444139]), fval=0.5005536784088561, rho=-3.6653203198150646, accepted=False, new_indices=array([], dtype=int32), old_indices_used=array([ 0, 17, 18, 24, 25, 26, 29, 31, 32, 34, 35, 36]), old_indices_discarded=array([19, 21, 23, 30, 33]), step_length=0.0, relative_step_length=0.0, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([5.18793747, 0.9118821 , 0.40444139]), radius=0.0165854673162712, bounds=Bounds(lower=array([1.1 , 0.5 , 0.01]), upper=array([20.  ,  1.1 ,  0.99]))), model_indices=array([17, 32, 35, 36, 37]), model=ScalarModel(intercept=0.5005323395824128, linear_terms=array([ 0.00139116, -0.00507444, -0.00171547]), square_terms=array([[1.02475826e-05, 7.36042758e-05, 9.04945566e-05],
       [7.36042758e-05, 8.83313043e-02, 3.68606758e-02],
       [9.04945566e-05, 3.68606758e-02, 1.59904549e-02]]), scale=0.0165854673162712, shift=array([5.18793747, 0.9118821 , 0.40444139])), vector_model=VectorModel(intercepts=array([ 0.03753593,  0.08052461,  0.08415244,  0.12728071,  0.1729229 ,
        0.21820962,  0.25877868,  0.16107954,  0.03626508,  0.06729048,
       -0.26124942, -0.26958532, -0.23223982, -0.18618157, -0.16883599,
       -0.17128302, -0.16726259]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.5307349541206784, shift=array([5.30734954, 0.93445248, 0.36558505])), candidate_index=38, candidate_x=array([5.17094758, 0.9137987 , 0.40209585]), index=38, x=array([5.17094758, 0.9137987 , 0.40209585]), fval=0.49885187058095404, rho=1.0558368732521817, accepted=True, new_indices=array([], dtype=int32), old_indices_used=array([17, 32, 35, 36, 37]), old_indices_discarded=array([], dtype=int32), step_length=0.01725778575822191, relative_step_length=1.0405365992486164, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([5.17094758, 0.9137987 , 0.40209585]), radius=0.0331709346325424, bounds=Bounds(lower=array([1.1 , 0.5 , 0.01]), upper=array([20.  ,  1.1 ,  0.99]))), model_indices=array([17, 18, 19, 24, 29, 31, 32, 34, 35, 36, 37, 38]), model=ScalarModel(intercept=0.5063937306760508, linear_terms=array([-0.0016896 , -0.03023143,  0.00833943]), square_terms=array([[3.34346139e-04, 1.26668593e-02, 3.37716659e-03],
       [1.26668593e-02, 5.48856291e-01, 1.34385547e-01],
       [3.37716659e-03, 1.34385547e-01, 3.56327537e-02]]), scale=0.0331709346325424, shift=array([5.17094758, 0.9137987 , 0.40209585])), vector_model=VectorModel(intercepts=array([ 0.03753593,  0.08052461,  0.08415244,  0.12728071,  0.1729229 ,
        0.21820962,  0.25877868,  0.16107954,  0.03626508,  0.06729048,
       -0.26124942, -0.26958532, -0.23223982, -0.18618157, -0.16883599,
       -0.17128302, -0.16726259]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.5307349541206784, shift=array([5.30734954, 0.93445248, 0.36558505])), candidate_index=39, candidate_x=array([5.17454256, 0.9233383 , 0.36937895]), index=38, x=array([5.17094758, 0.9137987 , 0.40209585]), fval=0.49885187058095404, rho=-0.24981502984049853, accepted=False, new_indices=array([], dtype=int32), old_indices_used=array([17, 18, 19, 24, 29, 31, 32, 34, 35, 36, 37, 38]), old_indices_discarded=array([ 0, 21, 25, 26, 30]), step_length=0.0, relative_step_length=0.0, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([5.17094758, 0.9137987 , 0.40209585]), radius=0.0165854673162712, bounds=Bounds(lower=array([1.1 , 0.5 , 0.01]), upper=array([20.  ,  1.1 ,  0.99]))), model_indices=array([32, 35, 36, 37, 38, 39]), model=ScalarModel(intercept=0.49888243277620026, linear_terms=array([ 0.00134647, -0.00072496, -0.00015224]), square_terms=array([[ 1.16277567e-05, -1.13025383e-04,  1.93064710e-05],
       [-1.13025383e-04,  8.42127201e-02,  3.46728349e-02],
       [ 1.93064710e-05,  3.46728349e-02,  1.49094789e-02]]), scale=0.0165854673162712, shift=array([5.17094758, 0.9137987 , 0.40209585])), vector_model=VectorModel(intercepts=array([ 0.03753593,  0.08052461,  0.08415244,  0.12728071,  0.1729229 ,
        0.21820962,  0.25877868,  0.16107954,  0.03626508,  0.06729048,
       -0.26124942, -0.26958532, -0.23223982, -0.18618157, -0.16883599,
       -0.17128302, -0.16726259]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.5307349541206784, shift=array([5.30734954, 0.93445248, 0.36558505])), candidate_index=40, candidate_x=array([5.15417863, 0.91415193, 0.40151662]), index=40, x=array([5.15417863, 0.91415193, 0.40151662]), fval=0.49744727594846677, rho=1.0327690652881738, accepted=True, new_indices=array([], dtype=int32), old_indices_used=array([32, 35, 36, 37, 38, 39]), old_indices_discarded=array([], dtype=int32), step_length=0.016782665505347755, relative_step_length=1.0118898180748332, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([5.15417863, 0.91415193, 0.40151662]), radius=0.0331709346325424, bounds=Bounds(lower=array([1.1 , 0.5 , 0.01]), upper=array([20.  ,  1.1 ,  0.99]))), model_indices=array([17, 18, 24, 31, 32, 34, 35, 36, 37, 38, 39, 40]), model=ScalarModel(intercept=0.49969927938335484, linear_terms=array([0.00241095, 0.01404622, 0.01186399]), square_terms=array([[6.41761253e-05, 3.06546708e-03, 1.21593897e-03],
       [3.06546708e-03, 3.62898390e-01, 1.11554344e-01],
       [1.21593897e-03, 1.11554344e-01, 3.69206392e-02]]), scale=0.0331709346325424, shift=array([5.15417863, 0.91415193, 0.40151662])), vector_model=VectorModel(intercepts=array([ 0.03753593,  0.08052461,  0.08415244,  0.12728071,  0.1729229 ,
        0.21820962,  0.25877868,  0.16107954,  0.03626508,  0.06729048,
       -0.26124942, -0.26958532, -0.23223982, -0.18618157, -0.16883599,
       -0.17128302, -0.16726259]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.5307349541206784, shift=array([5.30734954, 0.93445248, 0.36558505])), candidate_index=41, candidate_x=array([5.1402286 , 0.92260481, 0.36986393]), index=40, x=array([5.15417863, 0.91415193, 0.40151662]), fval=0.49744727594846677, rho=-0.4142520950886401, accepted=False, new_indices=array([], dtype=int32), old_indices_used=array([17, 18, 24, 31, 32, 34, 35, 36, 37, 38, 39, 40]), old_indices_discarded=array([ 0, 19, 21, 25, 26, 29, 30]), step_length=0.0, relative_step_length=0.0, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([5.15417863, 0.91415193, 0.40151662]), radius=0.0165854673162712, bounds=Bounds(lower=array([1.1 , 0.5 , 0.01]), upper=array([20.  ,  1.1 ,  0.99]))), model_indices=array([32, 36, 37, 38, 39, 40, 41]), model=ScalarModel(intercept=0.49743263430198154, linear_terms=array([0.00140338, 0.00066973, 0.00033777]), square_terms=array([[1.12899285e-05, 2.62255891e-06, 6.60333434e-05],
       [2.62255891e-06, 8.63549619e-02, 3.55668820e-02],
       [6.60333434e-05, 3.55668820e-02, 1.52809945e-02]]), scale=0.0165854673162712, shift=array([5.15417863, 0.91415193, 0.40151662])), vector_model=VectorModel(intercepts=array([ 0.03753593,  0.08052461,  0.08415244,  0.12728071,  0.1729229 ,
        0.21820962,  0.25877868,  0.16107954,  0.03626508,  0.06729048,
       -0.26124942, -0.26958532, -0.23223982, -0.18618157, -0.16883599,
       -0.17128302, -0.16726259]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.5307349541206784, shift=array([5.30734954, 0.93445248, 0.36558505])), candidate_index=42, candidate_x=array([5.13749395, 0.91402858, 0.40150983]), index=42, x=array([5.13749395, 0.91402858, 0.40150983]), fval=0.496065253965632, rho=0.9811041678561715, accepted=True, new_indices=array([], dtype=int32), old_indices_used=array([32, 36, 37, 38, 39, 40, 41]), old_indices_discarded=array([], dtype=int32), step_length=0.016685144178073104, relative_step_length=1.0060098916660682, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([5.13749395, 0.91402858, 0.40150983]), radius=0.0331709346325424, bounds=Bounds(lower=array([1.1 , 0.5 , 0.01]), upper=array([20.  ,  1.1 ,  0.99]))), model_indices=array([17, 18, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42]), model=ScalarModel(intercept=0.4961168739300539, linear_terms=array([0.00282464, 0.00723606, 0.00222423]), square_terms=array([[4.50682929e-05, 1.14504931e-03, 6.99294408e-04],
       [1.14504931e-03, 5.21424716e-01, 2.03274942e-01],
       [6.99294408e-04, 2.03274942e-01, 8.18435057e-02]]), scale=0.0331709346325424, shift=array([5.13749395, 0.91402858, 0.40150983])), vector_model=VectorModel(intercepts=array([ 0.03753593,  0.08052461,  0.08415244,  0.12728071,  0.1729229 ,
        0.21820962,  0.25877868,  0.16107954,  0.03626508,  0.06729048,
       -0.26124942, -0.26958532, -0.23223982, -0.18618157, -0.16883599,
       -0.17128302, -0.16726259]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
