        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.27126946718464534, shift=array([2.71269467, 0.75318882, 0.5851927 ])), candidate_index=28, candidate_x=array([2.70355133, 0.78480479, 0.59335533]), index=28, x=array([2.70355133, 0.78480479, 0.59335533]), fval=0.3679526623583486, rho=1.1859334119287437, accepted=True, new_indices=array([16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]), old_indices_used=array([ 0, 14, 15]), old_indices_discarded=array([], dtype=int32), step_length=0.03390868339808066, relative_step_length=0.9999999999999998, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([2.70355133, 0.78480479, 0.59335533]), radius=0.06781736679616134, bounds=Bounds(lower=array([1.1 , 0.5 , 0.01]), upper=array([20.  ,  1.1 ,  0.99]))), model_indices=array([ 0, 16, 17, 18, 20, 21, 22, 23, 24, 26, 27, 28]), model=ScalarModel(intercept=0.3763642126123455, linear_terms=array([-0.00602737, -0.11065167, -0.09956774]), square_terms=array([[1.71649874e-03, 4.24628511e-04, 4.19792880e-03],
       [4.24628511e-04, 3.84266612e-01, 4.14682666e-01],
       [4.19792880e-03, 4.14682666e-01, 4.61562145e-01]]), scale=0.06781736679616134, shift=array([2.70355133, 0.78480479, 0.59335533])), vector_model=VectorModel(intercepts=array([ 0.09497295,  0.18048065,  0.17405945,  0.16584238,  0.13019912,
        0.08059701,  0.02898522, -0.09994195, -0.21035768, -0.14443423,
       -0.42320272, -0.36805103, -0.0279988 ,  0.0232518 ,  0.04226665,
        0.03930999,  0.04171827]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.27126946718464534, shift=array([2.71269467, 0.75318882, 0.5851927 ])), candidate_index=29, candidate_x=array([2.73902814, 0.83465285, 0.56369434]), index=29, x=array([2.73902814, 0.83465285, 0.56369434]), fval=0.34452326838064457, rho=0.8722267149042711, accepted=True, new_indices=array([], dtype=int32), old_indices_used=array([ 0, 16, 17, 18, 20, 21, 22, 23, 24, 26, 27, 28]), old_indices_discarded=array([ 1,  2,  3,  4,  5,  7,  8,  9, 10, 13, 14, 15, 19, 25]), step_length=0.06799416395663584, relative_step_length=1.0026069599695002, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([2.73902814, 0.83465285, 0.56369434]), radius=0.13563473359232267, bounds=Bounds(lower=array([1.1 , 0.5 , 0.01]), upper=array([20.  ,  1.1 ,  0.99]))), model_indices=array([ 0, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29]), model=ScalarModel(intercept=0.3422930536037863, linear_terms=array([-0.01318088,  0.13540484,  0.17379159]), square_terms=array([[0.01434331, 0.11996045, 0.12313315],
       [0.11996045, 1.90843108, 1.74939443],
       [0.12313315, 1.74939443, 1.6662233 ]]), scale=0.13563473359232267, shift=array([2.73902814, 0.83465285, 0.56369434])), vector_model=VectorModel(intercepts=array([ 0.09497295,  0.18048065,  0.17405945,  0.16584238,  0.13019912,
        0.08059701,  0.02898522, -0.09994195, -0.21035768, -0.14443423,
       -0.42320272, -0.36805103, -0.0279988 ,  0.0232518 ,  0.04226665,
        0.03930999,  0.04171827]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.27126946718464534, shift=array([2.71269467, 0.75318882, 0.5851927 ])), candidate_index=30, candidate_x=array([2.85297867, 0.88631897, 0.48817569]), index=30, x=array([2.85297867, 0.88631897, 0.48817569]), fval=0.32332766180882255, rho=0.4741034297323253, accepted=True, new_indices=array([], dtype=int32), old_indices_used=array([ 0, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29]), old_indices_discarded=array([ 1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 20, 23, 25,
       28]), step_length=0.14614095222676612, relative_step_length=1.0774596473645313, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([2.85297867, 0.88631897, 0.48817569]), radius=0.27126946718464534, bounds=Bounds(lower=array([1.1 , 0.5 , 0.01]), upper=array([20.  ,  1.1 ,  0.99]))), model_indices=array([ 0,  3,  4,  9, 13, 14, 15, 17, 22, 24, 29, 30]), model=ScalarModel(intercept=0.5263323583918921, linear_terms=array([0.24793371, 2.39945872, 1.62409793]), square_terms=array([[ 0.32478218,  1.81714756,  1.32988419],
       [ 1.81714756, 11.59646143,  8.28963123],
       [ 1.32988419,  8.28963123,  6.09012945]]), scale=array([0.2186421 , 0.21616157, 0.2186421 ]), shift=array([2.85297867, 0.88383843, 0.48817569])), vector_model=VectorModel(intercepts=array([ 0.09497295,  0.18048065,  0.17405945,  0.16584238,  0.13019912,
        0.08059701,  0.02898522, -0.09994195, -0.21035768, -0.14443423,
       -0.42320272, -0.36805103, -0.0279988 ,  0.0232518 ,  0.04226665,
        0.03930999,  0.04171827]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.27126946718464534, shift=array([2.71269467, 0.75318882, 0.5851927 ])), candidate_index=31, candidate_x=array([3.07162076, 0.74862095, 0.5682891 ]), index=30, x=array([2.85297867, 0.88631897, 0.48817569]), fval=0.32332766180882255, rho=-0.7891954990116726, accepted=False, new_indices=array([], dtype=int32), old_indices_used=array([ 0,  3,  4,  9, 13, 14, 15, 17, 22, 24, 29, 30]), old_indices_discarded=array([ 1,  2,  5,  6,  7,  8, 10, 11, 12, 16, 18, 19, 20, 21, 23, 25, 26,
       27, 28]), step_length=0.0, relative_step_length=0.0, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([2.85297867, 0.88631897, 0.48817569]), radius=0.13563473359232267, bounds=Bounds(lower=array([1.1 , 0.5 , 0.01]), upper=array([20.  ,  1.1 ,  0.99]))), model_indices=array([ 4,  9, 14, 15, 16, 19, 22, 23, 27, 28, 29, 30]), model=ScalarModel(intercept=0.3448821873687623, linear_terms=array([-0.11546196,  0.41729079,  0.15761895]), square_terms=array([[ 0.13033431, -0.58427879, -0.19818334],
       [-0.58427879,  2.76647855,  1.03179787],
       [-0.19818334,  1.03179787,  0.46930283]]), scale=0.13563473359232267, shift=array([2.85297867, 0.88631897, 0.48817569])), vector_model=VectorModel(intercepts=array([ 0.09497295,  0.18048065,  0.17405945,  0.16584238,  0.13019912,
        0.08059701,  0.02898522, -0.09994195, -0.21035768, -0.14443423,
       -0.42320272, -0.36805103, -0.0279988 ,  0.0232518 ,  0.04226665,
        0.03930999,  0.04171827]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.27126946718464534, shift=array([2.71269467, 0.75318882, 0.5851927 ])), candidate_index=32, candidate_x=array([2.9870021 , 0.90352419, 0.46268623]), index=32, x=array([2.9870021 , 0.90352419, 0.46268623]), fval=0.3129152435768499, rho=0.18066003517962304, accepted=True, new_indices=array([], dtype=int32), old_indices_used=array([ 4,  9, 14, 15, 16, 19, 22, 23, 27, 28, 29, 30]), old_indices_discarded=array([ 0,  1,  2,  3,  5,  6,  7,  8, 10, 11, 12, 13, 17, 18, 20, 21, 24,
       25, 26, 31]), step_length=0.1375064166793493, relative_step_length=1.013799437927547, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([2.9870021 , 0.90352419, 0.46268623]), radius=0.27126946718464534, bounds=Bounds(lower=array([1.1 , 0.5 , 0.01]), upper=array([20.  ,  1.1 ,  0.99]))), model_indices=array([ 3,  4,  9, 13, 14, 15, 16, 23, 29, 30, 31, 32]), model=ScalarModel(intercept=0.3897052487217988, linear_terms=array([0.03628265, 1.63603907, 1.13705707]), square_terms=array([[ 0.05335452,  0.65700884,  0.52109196],
       [ 0.65700884, 10.65545391,  7.93412824],
       [ 0.52109196,  7.93412824,  6.07213891]]), scale=array([0.2186421 , 0.20755895, 0.2186421 ]), shift=array([2.9870021 , 0.89244105, 0.46268623])), vector_model=VectorModel(intercepts=array([ 0.09497295,  0.18048065,  0.17405945,  0.16584238,  0.13019912,
        0.08059701,  0.02898522, -0.09994195, -0.21035768, -0.14443423,
       -0.42320272, -0.36805103, -0.0279988 ,  0.0232518 ,  0.04226665,
        0.03930999,  0.04171827]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.27126946718464534, shift=array([2.71269467, 0.75318882, 0.5851927 ])), candidate_index=33, candidate_x=array([3.2056442 , 0.80143562, 0.5282419 ]), index=32, x=array([2.9870021 , 0.90352419, 0.46268623]), fval=0.3129152435768499, rho=-0.7518053485424395, accepted=False, new_indices=array([], dtype=int32), old_indices_used=array([ 3,  4,  9, 13, 14, 15, 16, 23, 29, 30, 31, 32]), old_indices_discarded=array([ 0,  1,  2,  5,  6,  7,  8, 10, 11, 12, 17, 18, 19, 20, 21, 22, 24,
       25, 26, 27, 28]), step_length=0.0, relative_step_length=0.0, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([2.9870021 , 0.90352419, 0.46268623]), radius=0.13563473359232267, bounds=Bounds(lower=array([1.1 , 0.5 , 0.01]), upper=array([20.  ,  1.1 ,  0.99]))), model_indices=array([ 3,  4,  9, 13, 14, 15, 16, 29, 30, 31, 32, 33]), model=ScalarModel(intercept=0.4166854871185083, linear_terms=array([-0.03899862,  1.10029195,  0.73741697]), square_terms=array([[ 0.0055526 , -0.06360699, -0.0324974 ],
       [-0.06360699,  4.48510891,  3.21267785],
       [-0.0324974 ,  3.21267785,  2.36439902]]), scale=0.13563473359232267, shift=array([2.9870021 , 0.90352419, 0.46268623])), vector_model=VectorModel(intercepts=array([ 0.09497295,  0.18048065,  0.17405945,  0.16584238,  0.13019912,
        0.08059701,  0.02898522, -0.09994195, -0.21035768, -0.14443423,
       -0.42320272, -0.36805103, -0.0279988 ,  0.0232518 ,  0.04226665,
        0.03930999,  0.04171827]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.27126946718464534, shift=array([2.71269467, 0.75318882, 0.5851927 ])), candidate_index=34, candidate_x=array([3.09592843, 0.83200319, 0.51863737]), index=32, x=array([2.9870021 , 0.90352419, 0.46268623]), fval=0.3129152435768499, rho=-0.4859035507698903, accepted=False, new_indices=array([], dtype=int32), old_indices_used=array([ 3,  4,  9, 13, 14, 15, 16, 29, 30, 31, 32, 33]), old_indices_discarded=array([ 0,  1,  2,  5,  6,  7,  8, 10, 11, 12, 17, 18, 19, 20, 21, 22, 23,
       24, 25, 26, 27, 28]), step_length=0.0, relative_step_length=0.0, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([2.9870021 , 0.90352419, 0.46268623]), radius=0.06781736679616134, bounds=Bounds(lower=array([1.1 , 0.5 , 0.01]), upper=array([20.  ,  1.1 ,  0.99]))), model_indices=array([ 3,  4,  9, 13, 14, 15, 29, 30, 31, 32, 33, 34]), model=ScalarModel(intercept=0.38242728944698, linear_terms=array([-0.03213715,  0.44945727,  0.30584965]), square_terms=array([[ 0.00443716, -0.05777921, -0.03951819],
       [-0.05777921,  1.07041823,  0.79396655],
       [-0.03951819,  0.79396655,  0.60459891]]), scale=0.06781736679616134, shift=array([2.9870021 , 0.90352419, 0.46268623])), vector_model=VectorModel(intercepts=array([ 0.09497295,  0.18048065,  0.17405945,  0.16584238,  0.13019912,
        0.08059701,  0.02898522, -0.09994195, -0.21035768, -0.14443423,
       -0.42320272, -0.36805103, -0.0279988 ,  0.0232518 ,  0.04226665,
        0.03930999,  0.04171827]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.27126946718464534, shift=array([2.71269467, 0.75318882, 0.5851927 ])), candidate_index=35, candidate_x=array([3.01557211, 0.84798106, 0.50225411]), index=32, x=array([2.9870021 , 0.90352419, 0.46268623]), fval=0.3129152435768499, rho=-0.5217431713910659, accepted=False, new_indices=array([], dtype=int32), old_indices_used=array([ 3,  4,  9, 13, 14, 15, 29, 30, 31, 32, 33, 34]), old_indices_discarded=array([ 0, 16, 19, 20, 22, 23, 27, 28]), step_length=0.0, relative_step_length=0.0, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([2.9870021 , 0.90352419, 0.46268623]), radius=0.03390868339808067, bounds=Bounds(lower=array([1.1 , 0.5 , 0.01]), upper=array([20.  ,  1.1 ,  0.99]))), model_indices=array([ 9, 30, 32, 34, 35]), model=ScalarModel(intercept=0.3127949956285302, linear_terms=array([-0.00322759,  0.08127573,  0.04679157]), square_terms=array([[ 0.00047496, -0.00158479,  0.00059044],
       [-0.00158479,  0.19027078,  0.08765946],
       [ 0.00059044,  0.08765946,  0.0462862 ]]), scale=0.03390868339808067, shift=array([2.9870021 , 0.90352419, 0.46268623])), vector_model=VectorModel(intercepts=array([ 0.09497295,  0.18048065,  0.17405945,  0.16584238,  0.13019912,
        0.08059701,  0.02898522, -0.09994195, -0.21035768, -0.14443423,
       -0.42320272, -0.36805103, -0.0279988 ,  0.0232518 ,  0.04226665,
        0.03930999,  0.04171827]), linear_terms=array([[0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.],
       [0., 0., 0.]]), square_terms=array([[[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]],

       [[0., 0., 0.],
        [0., 0., 0.],
        [0., 0., 0.]]]), scale=0.27126946718464534, shift=array([2.71269467, 0.75318882, 0.5851927 ])), candidate_index=36, candidate_x=array([3.00597522, 0.90247418, 0.43394213]), index=32, x=array([2.9870021 , 0.90352419, 0.46268623]), fval=0.3129152435768499, rho=-0.12877808135264357, accepted=False, new_indices=array([], dtype=int32), old_indices_used=array([ 9, 30, 32, 34, 35]), old_indices_discarded=array([], dtype=int32), step_length=0.0, relative_step_length=0.0, n_evals_per_point=1, n_evals_acceptance=1), State(trustregion=Region(center=array([2.9870021 , 0.90352419, 0.46268623]), radius=0.016954341699040334, bounds=Bounds(lower=array([1.1 , 0.5 , 0.01]), upper=array([20.  ,  1.1 ,  0.99]))), model_indices=array([32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48]), model=ScalarModel(intercept=0.31425572016587755, linear_terms=array([-0.00044693,  0.05264139,  0.03082881]), square_terms=array([[0.0001774 , 0.00320168, 0.00215876],
       [0.00320168, 0.10415938, 0.06402161],
